sku,date,region,order_id,net_revenue,quantity
BE20335,2023-06-29,BE_SHOP_INT,2,45.345971568,2
BE20335,2023-06-11,BE_SHOP_INT,2,49.308056874,2
BE20335,2023-07-06,BE_SHOP_INT,2,28.34123223,3
BE20335,2023-07-16,BE_SHOP_INT,2,22.672985784,3
BE20335,2023-07-24,BE_SHOP_INT,2,45.345971568,2
BE20335,2023-07-13,BE_SHOP_DACH,2,44.710280368,3
BE20335,2023-06-05,BE_SHOP_INT,2,73.962085311,3
BE20335,2023-07-14,BE_SHOP_INT,2,45.345971568,2
BE20335,2023-07-07,BE_SHOP_DACH,2,20.9579439225,4
BE20335,2023-07-02,BE_SHOP_INT,2,45.345971568,2
BE20335,2023-07-16,BE_SHOP_DACH,2,50.299065414,2
BE20335,2023-07-22,BE_SHOP_DACH,2,50.299065414,2
BE20335,2023-06-13,BE_SHOP_INT,2,45.034691944,2
BE20335,2023-07-11,BE_SHOP_INT,2,22.672985784,3
BE20335,2023-07-21,BE_SHOP_DACH,2,81.037383167,3
BE20335,2023-06-03,BE_SHOP_INT,2,49.308056874,2
BE20335,2023-07-28,BE_SHOP_DACH,2,44.710280368,2
BE20335,2023-07-05,BE_SHOP_INT,2,25.507109007,4
BE20335,2023-07-08,BE_SHOP_INT,2,26.69642857,4
BE20044,2023-02-08,BE_SHOP_DACH,3,104.411214964,3
BE20044,2022-12-04,BE_SHOP_DACH,3,137.971962631,4
BE20044,2023-02-22,BE_SHOP_DACH,3,156.616822446,5
BE20044,2023-03-13,BE_SHOP_DACH,3,103.031495334,3
BE20044,2023-03-04,BE_SHOP_DACH,3,104.411214964,3
BE20044,2023-04-05,BE_SHOP_DACH,3,96.953271038,3
BE20044,2022-05-18,BE_SHOP_DACH,3,106.2757009455,3
BE20044,2022-11-03,BE_SHOP_DACH,3,134.242990668,4
BE20044,2022-04-16,BE_SHOP_DACH,3,95.0887850565,3
BE20044,2022-12-02,BE_SHOP_DACH,3,104.411214964,3
BE20044,2022-05-23,BE_SHOP_DACH,3,124.056117254499,4
BE20044,2022-04-17,BE_SHOP_DACH,3,104.411214964,3
BE20044,2022-03-29,BE_SHOP_DACH,3,100.682243000999,3
BE20044,2022-06-18,BE_SHOP_DACH,3,100.682243000999,3
BE20090,2022-12-10,BE_SHOP_INT,3,56.644549752,4
BE20182,2022-06-23,BE_SHOP_DACH,3,68.8738317645,3
BE20182,2022-09-07,BE_SHOP_INT,3,97.848075468,4
BE20182,2022-07-06,BE_SHOP_INT,3,159.924768571499,6
BE20182,2022-05-07,BE_SHOP_DACH,3,167.457943898,7
BE20182,2023-03-04,BE_SHOP_INT,3,90.398104269,4
BE20182,2022-04-23,BE_SHOP_DACH,3,80.217757001,3
BE20182,2022-07-16,BE_SHOP_DACH,3,81.02803737,3
BE20182,2023-04-22,BE_SHOP_INT,3,52.047393367,3
BE20182,2023-04-19,BE_SHOP_INT,3,101.009833015,4
BE20182,2023-04-24,BE_SHOP_INT,3,90.398104269,4
BE20182,2022-03-20,BE_SHOP_DACH,3,149.9018691345,6
BE20182,2022-05-06,BE_SHOP_DACH,3,89.745271731,4
BE20182,2022-12-16,BE_SHOP_DACH,3,79.41336493,3
BE20182,2022-11-20,BE_SHOP_INT,3,186.454976267,8
BE20182,2022-03-11,BE_SHOP_DACH,3,79.55480033,3
BE20182,2022-08-04,BE_SHOP_DACH,3,93.1822429755,4
BE20182,2022-08-24,BE_SHOP_INT,3,66.7873278095,3
BE20182,2022-05-17,BE_SHOP_DACH,3,107.227102791,4
BE20182,2022-04-14,BE_SHOP_DACH,3,130.6761257315,6
BE20182,2022-08-18,BE_SHOP_DACH,3,95.8831775545,4
BE20182,2022-09-13,BE_SHOP_DACH,3,72.925233633,4
BE20182,2022-08-19,BE_SHOP_DACH,3,93.1822429755,4
BE20182,2022-07-02,BE_SHOP_DACH,3,74.2757009225,3
BE20182,2023-03-29,BE_SHOP_INT,3,73.962085311,3
BE20182,2022-10-08,BE_SHOP_INT,3,56.644549752,3
BE20182,2022-04-26,BE_SHOP_DACH,3,73.7726358654999,3
BE20182,2022-09-24,BE_SHOP_DACH,3,151.26168222,6
BE20182,2022-08-16,BE_SHOP_INT,3,69.8530805715,3
BE20182,2023-02-08,BE_SHOP_INT,3,65.43686052,3
BE20182,2023-01-25,BE_SHOP_INT,3,64.4387819921999,3
BE20182,2022-08-03,BE_SHOP_DACH,3,72.925233633,3
BE20182,2022-07-05,BE_SHOP_DACH,3,124.242990634,5
BE20182,2022-11-20,BE_SHOP_DACH,3,65.158878512,3
BE20182,2022-03-15,BE_SHOP_DACH,3,97.233644844,4
BE20182,2022-07-20,BE_SHOP_INT,3,82.18009479,4
BE20182,2022-07-27,BE_SHOP_INT,3,69.8530805715,3
BE20182,2022-09-25,BE_SHOP_DACH,3,136.135513998,6
BE20182,2023-02-25,BE_SHOP_INT,3,60.265402846,3
BE20182,2023-02-02,BE_SHOP_DACH,3,75.626168212,3
BE20182,2022-10-17,BE_SHOP_DACH,3,67.485981316,3
BE20182,2022-09-17,BE_SHOP_DACH,3,147.897790972999,6
BE20182,2023-02-07,BE_SHOP_INT,3,98.616113748,4
BE20182,2022-10-13,BE_SHOP_INT,3,108.568720358,5
BE20182,2023-03-14,BE_SHOP_INT,3,93.137440762,4
BE20182,2023-04-16,BE_SHOP_INT,3,65.744075832,3
BE20182,2022-12-26,BE_SHOP_DACH,3,64.822429896,3
BE20182,2023-03-27,BE_SHOP_INT,3,43.522168576,3
BE20182,2022-03-12,BE_SHOP_DACH,3,76.9766355015,3
BE20182,2022-04-05,BE_SHOP_DACH,3,94.532710265,4
BE20182,2022-07-05,BE_SHOP_INT,3,69.8530805715,3
BE20182,2022-06-28,BE_SHOP_DACH,3,93.722429896,4
BE20182,2022-04-25,BE_SHOP_DACH,3,81.02803737,3
BE20182,2022-06-11,BE_SHOP_DACH,3,95.8831775545,4
BE20182,2023-03-03,BE_SHOP_DACH,3,69.487680534,3
BE20182,2023-04-09,BE_SHOP_INT,3,123.270142185,5
BE20182,2022-07-14,BE_SHOP_DACH,3,103.2493627715,4
BE20182,2023-01-27,BE_SHOP_INT,3,63.2786729883,4
BE20182,2022-07-30,BE_SHOP_DACH,3,76.3505097595,3
BE20182,2022-11-12,BE_SHOP_DACH,3,100.774129156,5
BE20182,2022-03-18,BE_SHOP_DACH,3,74.2757009225,3
BE20182,2023-03-28,BE_SHOP_INT,3,76.317402664,3
BE20182,2022-06-10,BE_SHOP_DACH,3,103.9859812915,4
BE20182,2022-08-05,BE_SHOP_DACH,3,109.92803737,4
BE20182,2022-09-26,BE_SHOP_INT,3,102.999052144,5
BE20182,2023-01-30,BE_SHOP_INT,3,86.6917819921999,5
BE20182,2022-08-10,BE_SHOP_DACH,3,168.8084111875,7
BE20182,2022-05-26,BE_SHOP_DACH,3,78.8672897115,3
BE20182,2023-03-16,BE_SHOP_INT,3,87.351552464,4
BE20182,2022-04-22,BE_SHOP_DACH,3,76.9766355015,3
BE20182,2022-03-28,BE_SHOP_DACH,3,103.9859812915,4
BE20182,2022-09-12,BE_SHOP_DACH,3,78.327102791,4
BE20191,2023-04-29,BE_SHOP_INT,3,39.12796208,4
BE20191,2022-04-17,BE_SHOP_INT,3,14.12322275,4
BE20191,2023-03-04,BE_SHOP_INT,3,12.22748815,3
BE20191,2022-02-13,BE_SHOP_INT,3,70.8985782,5
BE20191,2022-03-13,BE_SHOP_INT,3,70.61611375,5
BE20191,2022-06-09,BE_SHOP_INT,3,76.26540285,7
BE20191,2023-04-22,BE_SHOP_INT,3,10.3933649274999,3
BE20191,2022-06-11,BE_SHOP_INT,3,12.0047393375,4
BE20191,2023-03-19,BE_SHOP_INT,3,29.208840856,3
BE20191,2022-02-07,BE_SHOP_INT,3,50.8436019,4
BE20191,2022-10-14,BE_SHOP_INT,3,35.29778093,4
BE20191,2022-12-09,BE_SHOP_INT,3,10.3933649274999,3
BE20191,2022-01-06,BE_SHOP_INT,3,33.8957346,3
BE20191,2022-09-03,BE_SHOP_INT,3,9.78199052,4
BE20191,2022-11-02,BE_SHOP_INT,3,44.01895736,7
BE20191,2022-04-18,BE_SHOP_INT,3,80.502369675,7
BE20191,2022-06-17,BE_SHOP_INT,3,70.61611375,6
BE20191,2023-04-07,BE_SHOP_INT,3,44.01895734,6
BE20191,2022-01-07,BE_SHOP_INT,3,56.492891,5
BE20191,2022-04-16,BE_SHOP_INT,3,14.12322275,3
BE20191,2023-05-25,BE_SHOP_INT,3,97.8199052,9
BE20191,2023-05-21,BE_SHOP_INT,3,39.12796208,6
BE20191,2022-10-24,BE_SHOP_INT,3,35.46919431,4
BE20191,2022-07-22,BE_SHOP_INT,3,9.78199052,4
BE20191,2022-03-10,BE_SHOP_INT,3,39.5450237,3
BE20191,2022-01-11,BE_SHOP_INT,3,36.72037915,3
BE20191,2023-06-06,BE_SHOP_INT,3,19.56398104,4
BE20191,2023-03-20,BE_SHOP_INT,3,21.83806529,3
BE20191,2023-03-18,BE_SHOP_INT,3,48.9099526,7
BE20191,2022-10-01,BE_SHOP_INT,3,9.644859816,3
BE20191,2022-09-16,BE_SHOP_INT,3,58.6919431199999,5
BE20191,2022-10-21,BE_SHOP_INT,3,9.78199052,3
BE20191,2023-05-06,BE_SHOP_INT,3,9.78199052,4
BE20191,2022-03-26,BE_SHOP_INT,3,39.5450237,4
BE20191,2023-02-18,BE_SHOP_INT,3,34.8483412275,3
BE20191,2023-06-18,BE_SHOP_INT,3,10.3933649274999,3
BE20191,2023-02-05,BE_SHOP_INT,3,44.01895734,6
BE20191,2023-03-09,BE_SHOP_INT,3,23.232227485,4
BE20191,2022-03-14,BE_SHOP_INT,3,40.2511848375,3
BE20191,2022-07-30,BE_SHOP_INT,3,21.872347966,4
BE20191,2022-08-26,BE_SHOP_INT,3,34.90947867,3
BE20191,2023-04-08,BE_SHOP_INT,3,9.78199052,4
BE20191,2022-10-22,BE_SHOP_DACH,3,19.289719632,3
BE20191,2023-04-04,BE_SHOP_INT,3,9.78199052,3
BE20191,2022-07-03,BE_SHOP_INT,3,9.78199052,3
BE20191,2023-02-13,BE_SHOP_INT,3,9.78199052,3
BE20191,2022-10-08,BE_SHOP_INT,3,45.004739344,6
BE20191,2022-09-24,BE_SHOP_INT,3,42.796208525,6
BE20191,2022-09-23,BE_SHOP_INT,3,12.22748815,4
BE20191,2022-03-06,BE_SHOP_INT,3,23.135026794,3
BE20191,2022-06-12,BE_SHOP_INT,3,64.2606635125,6
BE20191,2022-12-17,BE_SHOP_INT,3,9.78199052,5
BE20191,2022-11-10,BE_SHOP_INT,3,51.303791477,6
BE20191,2022-01-16,BE_SHOP_INT,3,59.31753555,5
BE20191,2023-06-09,BE_SHOP_INT,3,21.4417738619999,3
BE20191,2022-01-04,BE_SHOP_INT,3,64.96682465,5
BE20191,2022-12-18,BE_SHOP_INT,3,48.9099526,6
BE20191,2022-11-20,BE_SHOP_INT,3,56.24644549,5
BE20191,2022-01-03,BE_SHOP_INT,3,70.61611375,6
BE20191,2022-07-26,BE_SHOP_INT,3,31.1800947824999,7
BE20191,2023-02-04,BE_SHOP_INT,3,35.4597156349999,5
BE20191,2022-01-24,BE_SHOP_INT,3,48.7251184875,4
BE20191,2022-11-04,BE_SHOP_INT,3,22.906542063,3
BE20191,2022-10-15,BE_SHOP_INT,3,71.653080586,8
BE20191,2023-04-01,BE_SHOP_INT,3,9.292890994,7
BE20191,2023-01-01,BE_SHOP_INT,3,11.004739335,4
BE20191,2023-01-09,BE_SHOP_INT,3,19.56398104,7
BE20196,2023-07-01,BE_SHOP_DACH,3,35.336448596,5
BE20196,2023-08-11,BE_SHOP_INT,3,54.701421796,3
BE20196,2022-05-19,BE_SHOP_DACH,3,68.5728972,3
BE20196,2023-06-16,BE_SHOP_DACH,3,67.542056076,4
BE20196,2023-05-01,BE_SHOP_DACH,3,60.84367035,3
BE20196,2022-08-01,BE_SHOP_DACH,3,66.40016993,3
BE20196,2023-03-13,BE_SHOP_DACH,3,81.86915888,4
BE20196,2022-06-27,BE_SHOP_DACH,3,116.372897199999,5
BE20196,2022-05-14,BE_SHOP_DACH,3,88.12744266,4
BE20196,2022-06-19,BE_SHOP_DACH,3,97.0620221,6
BE20196,2023-05-24,BE_SHOP_DACH,3,53.214953272,3
BE20196,2023-07-29,BE_SHOP_DACH,3,53.934579436,3
BE20196,2023-02-27,BE_SHOP_DACH,3,51.14485981,3
BE20196,2022-01-29,BE_SHOP_DACH,3,51.37383178,4
BE20196,2022-03-23,BE_SHOP_DACH,3,81.9524299099999,4
BE20196,2023-02-02,BE_SHOP_DACH,3,50.214953268,4
BE20196,2023-01-08,BE_SHOP_DACH,3,67.0093458,3
BE20196,2023-04-20,BE_SHOP_DACH,3,75.170773154,4
BE20196,2022-02-12,BE_SHOP_DACH,3,59.821070524,3
BE20196,2023-01-09,BE_SHOP_DACH,3,79.923874264,4
BE20196,2022-01-04,BE_SHOP_DACH,3,87.11214954,4
BE20196,2023-02-05,BE_SHOP_DACH,3,111.58878504,6
BE20196,2023-07-16,BE_SHOP_DACH,3,55.28717077,3
BE20196,2022-10-31,BE_SHOP_DACH,3,21.72727273,4
BE20196,2022-12-08,BE_SHOP_DACH,3,41.32242991,3
BE20196,2022-03-08,BE_SHOP_DACH,3,61.87196262,3
BE20196,2022-08-13,BE_SHOP_DACH,3,36.85514019,3
BE20196,2022-07-07,BE_SHOP_DACH,3,67.0093458,3
BE20196,2022-05-05,BE_SHOP_DACH,3,22.3364486,6
BE20196,2023-04-09,BE_SHOP_DACH,3,77.7757009359999,4
BE20196,2022-01-22,BE_SHOP_DACH,3,87.11214954,4
BE20196,2023-04-05,BE_SHOP_DACH,3,120.757009348,6
BE20196,2023-07-02,BE_SHOP_DACH,3,35.336448596,5
BE20196,2022-06-30,BE_SHOP_DACH,3,78.44560748,4
BE20196,2022-03-04,BE_SHOP_DACH,3,88.73661853,4
BE20196,2023-06-06,BE_SHOP_DACH,3,75.170773154,4
BE20196,2022-01-08,BE_SHOP_DACH,3,67.0093458,3
BE20196,2022-09-04,BE_SHOP_DACH,3,117.713084119999,6
BE20196,2023-07-21,BE_SHOP_DACH,3,50.214953268,3
BE20196,2022-10-02,BE_SHOP_DACH,3,67.0093458,4
BE20196,2022-05-08,BE_SHOP_DACH,3,66.40016993,3
BE20196,2022-10-06,BE_SHOP_DACH,3,75.94392524,4
BE20196,2022-02-19,BE_SHOP_DACH,3,61.4252336499999,3
BE20196,2023-02-12,BE_SHOP_DACH,3,18.59813084,4
BE20196,2022-06-13,BE_SHOP_INT,3,56.349249244,3
BE20196,2023-04-29,BE_SHOP_DACH,3,60.787850468,3
BE20196,2022-09-24,BE_SHOP_DACH,3,178.6915888,8
BE20196,2023-04-30,BE_SHOP_DACH,3,77.7757009359999,4
BE20196,2023-01-31,BE_SHOP_DACH,3,56.734579444,3
BE20196,2023-02-03,BE_SHOP_DACH,3,52.074766352,4
BE20196,2022-09-23,BE_SHOP_DACH,3,20.10280374,3
BE20196,2022-09-08,BE_SHOP_DACH,3,40.20560748,3
BE20196,2022-12-18,BE_SHOP_DACH,3,66.40016993,3
BE20196,2022-09-05,BE_SHOP_DACH,3,67.0093458,3
BE20196,2022-01-10,BE_SHOP_DACH,3,40.7132540399999,5
BE20196,2022-03-16,BE_SHOP_DACH,3,107.21495328,5
BE20196,2022-09-14,BE_SHOP_DACH,3,89.69099406,6
BE20196,2022-11-07,BE_SHOP_DACH,3,152.2228972,7
BE20196,2023-02-21,BE_SHOP_DACH,3,69.74299065,5
BE20196,2022-03-11,BE_SHOP_DACH,3,63.6588785099999,3
BE20196,2022-09-30,BE_SHOP_DACH,3,34.62149533,3
BE20196,2022-07-18,BE_SHOP_DACH,3,66.40016993,4
BE20196,2022-04-27,BE_SHOP_DACH,3,64.77570094,3
BE20196,2022-01-14,BE_SHOP_DACH,3,62.5420560799999,3
BE20196,2023-01-22,BE_SHOP_DACH,3,44.6728972,3
BE20196,2022-07-30,BE_SHOP_DACH,3,134.0186916,6
BE20196,2023-01-02,BE_SHOP_DACH,3,80.41121496,6
BE20196,2023-06-29,BE_SHOP_DACH,3,33.476635512,5
BE20196,2022-09-06,BE_SHOP_INT,3,61.165876788,3
BE20196,2023-04-04,BE_SHOP_DACH,3,56.750212406,3
BE20196,2022-10-08,BE_SHOP_DACH,3,35.73831776,3
BE20196,2022-05-29,BE_SHOP_DACH,3,41.32242991,3
BE20196,2023-01-25,BE_SHOP_DACH,3,17.199065422,3
BE20196,2022-01-21,BE_SHOP_DACH,3,106.09813085,5
BE20196,2023-03-21,BE_SHOP_DACH,3,61.40186916,3
BE20196,2023-07-24,BE_SHOP_DACH,3,37.19626168,4
BE20196,2022-01-09,BE_SHOP_DACH,3,64.16652507,3
BE20196,2022-05-26,BE_SHOP_INT,3,52.497630331,3
BE20196,2022-06-15,BE_SHOP_DACH,3,157.97960919,8
BE20196,2022-06-28,BE_SHOP_DACH,3,67.0093458,3
BE20196,2022-03-24,BE_SHOP_DACH,3,63.0497026399999,3
BE20196,2022-07-28,BE_SHOP_DACH,3,67.0093458,3
BE20196,2022-07-23,BE_SHOP_DACH,3,67.0093458,4
BE20196,2022-02-27,BE_SHOP_DACH,3,75.94392524,4
BE20196,2022-10-09,BE_SHOP_DACH,3,40.20560748,3
BE20196,2022-11-10,BE_SHOP_DACH,3,41.32242991,3
BE20196,2022-04-23,BE_SHOP_DACH,3,59.19158879,3
BE20196,2023-03-27,BE_SHOP_DACH,3,61.40186916,3
BE20196,2022-09-05,BE_SHOP_INT,3,63.431279632,3
BE20196,2023-07-15,BE_SHOP_DACH,3,48.355140184,3
BE20196,2022-04-09,BE_SHOP_DACH,3,65.57372133,3
BE20196,2023-05-25,BE_SHOP_DACH,3,58.741121496,3
BE20196,2023-05-11,BE_SHOP_DACH,3,59.3551401879999,3
BE20196,2023-03-23,BE_SHOP_DACH,3,57.3084112159999,3
BE20196,2023-04-22,BE_SHOP_DACH,3,59.3551401879999,3
BE20196,2022-02-07,BE_SHOP_DACH,3,62.98878505,3
BE20196,2023-07-20,BE_SHOP_DACH,3,35.336448596,4
BE20196,2023-04-27,BE_SHOP_DACH,3,58.2945624479999,3
BE20196,2022-06-07,BE_SHOP_DACH,3,44.6728972,5
BE20196,2022-01-26,BE_SHOP_DACH,3,88.00560748,4
BE20196,2023-02-22,BE_SHOP_DACH,3,45.565420558,3
BE20196,2022-05-11,BE_SHOP_DACH,3,58.777349197,3
BE20196,2022-03-22,BE_SHOP_DACH,3,67.0093458,3
BE20196,2022-08-05,BE_SHOP_DACH,3,65.66915888,3
BE20196,2023-03-20,BE_SHOP_DACH,3,59.355140188,3
BE20196,2022-12-14,BE_SHOP_DACH,3,44.6728972,3
BE20196,2022-01-15,BE_SHOP_DACH,3,129.55140188,6
BE20196,2022-03-02,BE_SHOP_DACH,3,60.8109813099999,3
BE20196,2022-06-08,BE_SHOP_DACH,3,79.29439253,4
BE20196,2023-01-11,BE_SHOP_DACH,3,42.43925234,3
BE20196,2022-11-04,BE_SHOP_DACH,3,62.54205608,3
BE20196,2023-07-06,BE_SHOP_DACH,3,35.336448596,4
BE20196,2022-10-21,BE_SHOP_DACH,3,39.657349197,4
BE20196,2022-04-19,BE_SHOP_DACH,3,189.6364486,8
BE20196,2022-02-06,BE_SHOP_DACH,3,87.6928971999999,4
BE20196,2022-07-08,BE_SHOP_DACH,3,63.6588785099999,3
BE20196,2023-01-27,BE_SHOP_DACH,3,35.068224302,3
BE20196,2022-05-23,BE_SHOP_INT,3,98.259715639,5
BE20196,2022-06-10,BE_SHOP_DACH,3,99.39719627,5
BE20196,2022-03-12,BE_SHOP_DACH,3,111.682243,5
BE20198,2023-07-29,BE_SHOP_INT,3,79.355450244,5
BE20198,2022-11-14,BE_SHOP_DACH,3,247.579439238,6
BE20198,2022-05-31,BE_SHOP_DACH,3,154.231690733999,4
BE20198,2022-09-25,BE_SHOP_DACH,3,111.86915889,3
BE20198,2022-01-26,BE_SHOP_DACH,3,115.397196255,3
BE20198,2022-10-10,BE_SHOP_INT,3,98.682464458,3
BE20198,2023-07-27,BE_SHOP_INT,3,53.848341237,4
BE20198,2023-03-27,BE_SHOP_DACH,3,144.311214964,4
BE20198,2023-06-16,BE_SHOP_DACH,3,143.395921837,4
BE20198,2022-05-13,BE_SHOP_DACH,3,262.518130828,7
BE20198,2022-02-23,BE_SHOP_DACH,3,78.584536958,5
BE20198,2023-01-15,BE_SHOP_DACH,3,149.15887852,5
BE20198,2022-12-28,BE_SHOP_DACH,3,154.37943926,4
BE20198,2023-07-18,BE_SHOP_INT,3,107.696682474,4
BE20198,2022-11-23,BE_SHOP_INT,3,152.56443726,5
BE20198,2023-01-29,BE_SHOP_INT,3,87.3639810351,3
BE20198,2022-12-17,BE_SHOP_DACH,3,104.411214964,3
BE20198,2023-05-07,BE_SHOP_INT,3,100.1849289075,3
BE20198,2022-12-20,BE_SHOP_DACH,3,123.056074779,4
BE20198,2022-02-02,BE_SHOP_DACH,3,111.067417162,3
BE20198,2022-01-29,BE_SHOP_DACH,3,95.655692436,3
BE20198,2022-12-04,BE_SHOP_DACH,3,107.123194566999,3
BE20198,2022-12-30,BE_SHOP_DACH,3,137.971962631,4
BE20198,2022-04-05,BE_SHOP_DACH,3,159.457943916,4
BE20198,2022-07-07,BE_SHOP_DACH,3,117.495327096,3
BE20198,2022-04-06,BE_SHOP_DACH,3,251.77570092,6
BE20198,2023-06-06,BE_SHOP_DACH,3,111.86915889,3
BE20198,2022-09-27,BE_SHOP_DACH,3,104.411214964,3
BE20198,2023-04-05,BE_SHOP_DACH,3,143.192523371,4
BE20198,2022-03-20,BE_SHOP_DACH,3,209.8130841,5
BE20198,2022-09-14,BE_SHOP_DACH,3,167.85046728,4
BE20198,2023-03-29,BE_SHOP_INT,3,81.6909952536,3
BE20198,2022-01-16,BE_SHOP_DACH,3,167.85046728,4
BE20198,2023-07-20,BE_SHOP_INT,3,28.34123223,7
BE20198,2023-06-17,BE_SHOP_DACH,3,149.15887852,4
BE20198,2022-02-19,BE_SHOP_DACH,3,131.76261682,3
BE20198,2022-01-19,BE_SHOP_DACH,3,218.205607464,6
BE20198,2022-11-30,BE_SHOP_DACH,3,145.429906556999,4
BE20198,2023-07-19,BE_SHOP_INT,3,45.345971568,6
BE20198,2022-02-28,BE_SHOP_DACH,3,136.378504665,4
BE20198,2022-07-28,BE_SHOP_DACH,3,128.82523364,3
BE20198,2023-05-14,BE_SHOP_DACH,3,178.651656746999,5
BE20198,2022-11-10,BE_SHOP_DACH,3,119.593457937,3
BE20198,2023-06-26,BE_SHOP_INT,3,51.014218014,5
BE20198,2023-07-21,BE_SHOP_DACH,3,83.83177569,6
BE20198,2022-04-23,BE_SHOP_DACH,3,124.335233639999,3
BE20198,2023-07-30,BE_SHOP_INT,3,85.02369669,6
BE20198,2022-09-11,BE_SHOP_DACH,3,352.18079864,8
BE20198,2022-02-21,BE_SHOP_DACH,3,188.83177569,5
BE20198,2023-05-26,BE_SHOP_DACH,3,185.945367944,5
BE20198,2022-01-11,BE_SHOP_DACH,3,192.093415462999,5
BE20198,2023-07-11,BE_SHOP_DACH,3,55.88785046,5
BE20198,2022-02-07,BE_SHOP_DACH,3,121.691588778,3
BE20198,2022-09-18,BE_SHOP_DACH,3,108.140186927,3
BE20198,2022-05-28,BE_SHOP_DACH,3,120.547153778,3
BE20198,2023-05-27,BE_SHOP_DACH,3,104.835363428,3
BE20198,2023-05-02,BE_SHOP_INT,3,163.0320680395,6
BE20198,2023-04-06,BE_SHOP_DACH,3,108.140186927,3
BE20198,2022-06-13,BE_SHOP_DACH,3,125.88785046,3
BE20198,2023-06-05,BE_SHOP_INT,3,155.43981042,5
BE20206,2023-01-07,BE_SHOP_DACH,3,89.495327112,3
BE20206,2023-07-05,BE_SHOP_DACH,3,134.280373824,4
BE20206,2023-03-18,BE_SHOP_DACH,3,119.327102816,4
BE20206,2023-05-13,BE_SHOP_DACH,3,117.495327096,3
BE20206,2023-05-18,BE_SHOP_DACH,3,117.495327096,3
BE20206,2022-09-13,BE_SHOP_DACH,3,135.596992348,4
BE20206,2023-02-26,BE_SHOP_DACH,3,94.3260407865,3
BE20206,2023-01-04,BE_SHOP_DACH,3,126.785046741999,4
BE20206,2023-03-05,BE_SHOP_DACH,3,96.953271038,3
BE20206,2023-04-17,BE_SHOP_DACH,3,108.140186927,3
BE20206,2023-01-26,BE_SHOP_DACH,3,132.0056074902,4
BE20206,2023-03-13,BE_SHOP_DACH,3,89.495327112,3
BE20206,2023-02-17,BE_SHOP_DACH,3,89.495327112,4
BE20206,2022-08-12,BE_SHOP_DACH,3,95.0887850565,3
BE20206,2023-01-08,BE_SHOP_DACH,3,104.411214964,3
BE20206,2022-08-27,BE_SHOP_DACH,3,88.0037383268,3
BE20206,2022-09-15,BE_SHOP_DACH,3,141.8004469,4
BE20206,2022-09-09,BE_SHOP_DACH,3,134.624299069,4
BE20206,2023-05-25,BE_SHOP_DACH,3,98.612149527,3
BE20206,2023-01-20,BE_SHOP_DACH,3,208.00883604,7
BE20206,2023-03-04,BE_SHOP_DACH,3,96.13967715,3
BE20206,2023-01-12,BE_SHOP_DACH,3,96.953271038,3
BE20206,2023-03-19,BE_SHOP_DACH,3,89.495327112,3
BE20206,2022-08-15,BE_SHOP_DACH,3,97.3299065475,4
BE20206,2022-08-20,BE_SHOP_DACH,3,93.224299075,3
BE20206,2023-05-10,BE_SHOP_DACH,3,93.616822422,4
BE20206,2023-06-09,BE_SHOP_DACH,3,169.528971958,4
BE20206,2022-08-13,BE_SHOP_DACH,3,102.546728982499,3
BE20206,2023-05-15,BE_SHOP_DACH,3,107.004672891,4
BE20206,2023-01-03,BE_SHOP_DACH,3,89.495327112,3
BE20206,2023-06-05,BE_SHOP_DACH,3,117.495327096,4
BE20206,2023-03-29,BE_SHOP_DACH,3,104.411214964,3
BE20206,2023-03-01,BE_SHOP_DACH,3,72.7149532785,3
BE20207,2022-06-03,BE_SHOP_DACH,3,108.140186927,3
BE20207,2022-06-16,BE_SHOP_DACH,3,100.682243000999,3
BE20207,2023-04-22,BE_SHOP_DACH,3,116.271028026,3
BE20207,2022-05-26,BE_SHOP_DACH,3,129.0037850565,4
BE20207,2022-05-24,BE_SHOP_DACH,3,95.0887850565,3
BE20207,2022-07-17,BE_SHOP_DACH,3,100.682243000999,3
BE20207,2023-02-25,BE_SHOP_DACH,3,89.495327112,3
BE20207,2023-04-18,BE_SHOP_DACH,3,201.364486001999,6
BE20207,2022-12-31,BE_SHOP_DACH,3,110.85216653,3
BE20207,2022-06-25,BE_SHOP_DACH,3,106.2757009455,3
BE20207,2022-12-20,BE_SHOP_DACH,3,100.682243000999,3
BE20207,2023-02-03,BE_SHOP_DACH,3,175.261682261,6
BE20207,2023-05-17,BE_SHOP_DACH,3,117.495327096,3
BE20207,2022-07-01,BE_SHOP_DACH,3,129.649575199,4
BE20207,2023-02-22,BE_SHOP_DACH,3,111.86915889,4
BE20207,2023-03-22,BE_SHOP_DACH,3,89.495327112,3
BE20207,2023-04-20,BE_SHOP_DACH,3,145.429906557,4
BE20207,2023-03-24,BE_SHOP_DACH,3,117.7677145354,5
BE20209,2023-03-30,BE_SHOP_DACH,3,118.513508928,4
BE20209,2022-07-04,BE_SHOP_DACH,3,78.308411223,3
BE20209,2023-04-18,BE_SHOP_DACH,3,108.140186927,3
BE20209,2023-02-22,BE_SHOP_DACH,3,106.2757009455,4
BE20209,2022-07-02,BE_SHOP_DACH,3,127.6325403635,4
BE20209,2022-08-14,BE_SHOP_DACH,3,126.785046741999,4
BE20209,2022-07-28,BE_SHOP_DACH,3,97.9533135135,3
BE20209,2023-01-05,BE_SHOP_DACH,3,125.768054382,4
